NOM	CARRER	NÚM.	DISTRICTE	BARRI	CODI POSTAL	LOCALITAT	REGIÓ	PAÍS	LATITUD	LONGITUD	TELÈFON 1	TELÈFON 2	EMAIL
Restaurant Cerveseria Inter-Tapa	Av Gaudí	11	Eixample	la Sagrada Família	08025	BARCELONA	BARCELONA	ESPANYA	41.40527180555556	2.1742589444444445	+34 934354383	TCHETCHELNITSKI IAKOV	---
Restaurant Kiquiriki	C Torrent de l'Olla	148	Gràcia	la Vila de Gràcia	08012	BARCELONA	BARCELONA	ESPANYA	41.40316356666666	2.1561227499999998	+34 932189237	+34 932387167	---
Restaurant Karakala	C Torrent de l'Olla	136	Gràcia	la Vila de Gràcia	08012	BARCELONA	BARCELONA	ESPANYA	41.402764786111106	2.1565443055555553	+34 934156686	+34 932386506	---
Restaurant Xinès Aleluya	Via Laietana	19*21	Ciutat Vella	el Barri Gòtic	08003	BARCELONA	BARCELONA	ESPANYA	41.38354826388889	2.1790932499999998	+34 933107676	+34 933196090	---
Bar Restaurant Casa Ovidio Lugo II	C Juan de Mena	1	Horta-Guinardó	la Vall d'Hebron	08035	BARCELONA	BARCELONA	ESPANYA	41.43062451388889	2.147663722222222	+34 934280294	CASA OVIDEO SL	---
Bar Pans & Company *Villarroel	C Villarroel	175	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.388447	2.1522858333333335	+34 934548928	+34 934518208	---
Bar Pans & Company *Glòries	Av Diagonal	208	Sant Martí	el Parc i la Llacuna del Poblenou	08018	BARCELONA	BARCELONA	ESPANYA	41.404945033333334	2.192503722222222	+34 934860006	+34 934860007	---
Restaurant La Vitamínica d'Horta	Pg Maragall	413	Horta-Guinardó	Horta	08032	BARCELONA	BARCELONA	ESPANYA	41.428697155555554	2.162772527777778	+34 933573071	LA VITAMINICA DE HORTA SL	---
Restaurant Agua	Pg Marítim Barceloneta	30	Ciutat Vella	la Barceloneta	08003	BARCELONA	BARCELONA	ESPANYA	41.383444583333336	2.1954624444444444	+34 932251272	+34 932251861	agua@grupotragaluz.com
Restaurant Tetuan 9	Pl Tetuan	9	Eixample	la Dreta de l'Eixample	08010	BARCELONA	BARCELONA	ESPANYA	41.394192213888886	2.175173722222222	+34 932327300	+34 932329553	---
Bar Restaurant Delfín	C Consell de Cent	93	Eixample	la Nova Esquerra de l'Eixample	08015	BARCELONA	BARCELONA	ESPANYA	41.379992916666666	2.1507745555555555	+34 933251584	RAMON LOPEZ ROBERTO	---
Restaurant Xinès Salón Amistad	C Mallorca	641	Sant Martí	el Clot	08026	BARCELONA	BARCELONA	ESPANYA	41.41353888333333	2.1886652499999997	+34 933408919	HUANG SONGGANG	---
Restaurant Boston Pizza *Mandri	C Mandri	3	Sarrià-Sant Gervasi	Sant Gervasi - la Bonanova	08022	BARCELONA	BARCELONA	ESPANYA	41.40178791388889	2.1352491666666666	+34 934185353	BRUGCAB SA	---
Restaurant Boston Pizza *Numància	C Numància	94	Les Corts	les Corts	08029	BARCELONA	BARCELONA	ESPANYA	41.385576630555555	2.136781611111111	+34 934193737	BRUGCAB SA	---
Bar La Granja	Banys Nous	0004	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38204183055556	2.175318083333333	+34 933 026 975	LA VACA LECHERA SL	---
Restaurant Atahualpa	Pla de Fornells	8*10	Nou Barris	les Roquetes	08033	BARCELONA	BARCELONA	ESPANYA	41.44627584722222	2.1767045	+34 933540186	GAVALDA CUEVAS ANA M	---
Bar Jaime Duran Gramunt	Roser	0011	Sants-Montjuïc	el Poble Sec	08004	BARCELONA	BARCELONA	ESPANYA	41.374041150000004	2.1671710277777776	+34 933294490	DURAN GRAMUNT JAIME	---
Bar Restaurant Timbaler	C Casp	35	Eixample	la Dreta de l'Eixample	08010	BARCELONA	BARCELONA	ESPANYA	41.39122925833333	2.1730113055555553	+34 934126906	+34 934126906	---
Bar La Carabela	Av Sarrià	125	Les Corts	les Corts	08017	BARCELONA	BARCELONA	ESPANYA	41.391821855555555	2.1332216666666666	+34 932039712	BAR LA CARABELA, SCP	---
Restaurant Punto Sabroso	C Felipe de Paz	13	Les Corts	la Maternitat i Sant Ramon	08028	BARCELONA	BARCELONA	ESPANYA	41.37903000277778	2.12594825	+34 933300884	LA CUCA FERA SCP	---
Bar-Restaurant Granja Lido	Pg Sant Joan	36	Eixample	el Fort Pienc	08010	BARCELONA	BARCELONA	ESPANYA	41.39349183888889	2.177833277777778	+34 932464383	---	granja.lido@yahoo.com
Bar Restaurant Nou Candanchú	Pl Vila de Gràcia	9	Gràcia	la Vila de Gràcia	08012	BARCELONA	BARCELONA	ESPANYA	41.40048832222222	2.1576555833333333	+34 932377362	CARRETERO SARRIAS SCP	---
Restaurant Mitsui	C Aribau	112	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.39055258333333	2.1566549722222224	+34 934514999	BARNAJOTA SL	---
Restaurant La Rioja	C Duran i Bas	5	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.385535625	2.1739968888888885	+34 933012298	CATALAN ESTEBAN ERNESTO	---
Restaurant Premium Café	C Amigó	39	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.395383975	2.1442210555555556	+34 932018491	PREMIUM CAFE SCCL	---
Restaurant Avril	C Sant Agustí	10	Gràcia	la Vila de Gràcia	08012	BARCELONA	BARCELONA	ESPANYA	41.39827963888889	2.160726388888889	+34 932373980	AL AZAFRAN 2 SL	---
Caffé di San Marco	Av República Argentina	268	Gràcia	Vallcarca i els Penitents	08023	BARCELONA	BARCELONA	ESPANYA	41.41363613888889	2.1385804999999998	+34 934177772	+34 932118496	caffedisanmarco@hotmail.com
Restaurant l'Antic Magatzem	C Aldana	8	Eixample	Sant Antoni	08015	BARCELONA	BARCELONA	ESPANYA	41.37565323055556	2.1662361666666667	+34 934415561	L'ANTIC MAGATZEM SCP	---
Bar Los Peces	Marquesa	0003	Ciutat Vella	Sant Pere, Santa Caterina i la Ribera	08003	BARCELONA	BARCELONA	ESPANYA	41.38297173611111	2.1850030277777774	+34 933196269	CONTRERAS OLAYA M JOSE	---
Bar cafeteria Il Caffè di Roma *La Rambla	la Rambla	0076	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38097291111111	2.173688611111111	+34 934121041	TOTCAFE SCP	---
Restaurant Xinès Hong Kong	Pl Osca	7	Sants-Montjuïc	Sants	08014	BARCELONA	BARCELONA	ESPANYA	41.37585689722222	2.138614138888889	GUILLOT OLIVELLA CRISTINA	---	---
Strauss Cafe SCCL	Pg Sant Joan	47	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.396327883333335	2.1731975833333332	+34 932658942	STRAUSS CAFE SCCL	---
Strauss Cafe  SCCL	Pg Sant Joan	0047	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.396327883333335	2.1731975833333332	+34 932658942	STRAUSS CAFE SCCL	---
Bar Restaurant Bember	Rbla Catalunya	70	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.39174077777778	2.1628042777777776	+34 934872745	+34 934873678	---
Cafè Teatro Macumba SL	Nàpols	0005	Sant Martí	el Parc i la Llacuna del Poblenou	08018	BARCELONA	BARCELONA	ESPANYA	41.39078307222222	2.185143194444444	+34 933005811	CAFE TEATRO MACUMBA SL	---
Bar  la Garrofa	C Correu Vell	10	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38173018055556	2.1798136388888887	+34 933151404	RIVERO DE HARO SL	---
Jamaica Coffee Shop *Mallorca	C Mallorca	253	Eixample	la Dreta de l'Eixample	08008	BARCELONA	BARCELONA	ESPANYA	41.39330954722222	2.1616730555555557	+34 934871784	JAMAICA MALLORCA SL	---
Restaurant Al Passatore *Pla Palau 8	Pla Palau	8	Ciutat Vella	Sant Pere, Santa Caterina i la Ribera	08003	BARCELONA	BARCELONA	ESPANYA	41.38332817777778	2.182889583333333	+34 933197851	AL PASSATORE SL	---
Restaurant Mango *Diagonal	Av Diagonal	635	Les Corts	la Maternitat i Sant Ramon	08028	BARCELONA	BARCELONA	ESPANYA	41.386078294444445	2.1256705	+34 934908609	+34 934900043	---
Restaurant La Collita	C Ramon Turró	19	Sant Martí	la Vila Olímpica del Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.391653025	2.1917432499999996	+34 932213804	FIGA MUÑOZ RAFAEL	---
Fratelli's Café	Aribau	3	Eixample	l'Antiga Esquerra de l'Eixample	08011	BARCELONA	BARCELONA	ESPANYA	41.38585024722222	2.1625082222222223	+34 934545252	FRATELLI'S CAFFE SL	---
Restaurant Tablao El Cordobés	C la Rambla	35	Ciutat Vella	el Raval	08002	BARCELONA	BARCELONA	ESPANYA	41.37896795555556	2.174627861111111	+34 933175711	+34 933176653	tablao@tablaocordobes.com
Cafeteria San Marco	C Pedró de la Creu	15	Sarrià-Sant Gervasi	Sarrià	08017	BARCELONA	BARCELONA	ESPANYA	41.39800622222222	2.122891777777778	+34 932802973	BUSQUETS ROSICH ELENA	---
Restaurant La Bodega	Pl Molina	2	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08006	BARCELONA	BARCELONA	ESPANYA	41.40125289444444	2.1467158888888886	+34 932378434	+34 932177185	labodegapmolina@terra.es
Restaurant Japonès Hanabishi	C Reus	4	Sarrià-Sant Gervasi	Sant Gervasi - la Bonanova	08022	BARCELONA	BARCELONA	ESPANYA	41.40594835555555	2.13531025	+34 934189616	CAO YIPING	---
Bar Restaurant  Cal Andreu	C Cartagena	315	Eixample	la Sagrada Família	08025	BARCELONA	BARCELONA	ESPANYA	41.41063618055556	2.174854388888889	+34 934361218	AL EDILI EMRAM SULIMAN	---
Restaurant El Celler de Macondo	C Consellers	4	Ciutat Vella	Sant Pere, Santa Caterina i la Ribera	08003	BARCELONA	BARCELONA	ESPANYA	41.38255936388889	2.181529611111111	+34 933194372	+34 933194372	---
Restaurant La Taverna del Born	Pg Born	27*29	Ciutat Vella	Sant Pere, Santa Caterina i la Ribera	08003	BARCELONA	BARCELONA	ESPANYA	41.38536943333333	2.1830480555555556	+34 933150964	VARELA GAGO S.C.P.	---
Cerveseria Braseria Gallega	Casanova	0238	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.392953541666664	2.148958583333333	+34 934394128	+34 934199477	---
Bar Restaurant Eclictic	C Comte d'Urgell	260	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.39067671666667	2.1475025277777777	+34 934305111	---	formentor@formentor.nu
Restaurant Bouquet	Deu i Mata	70*72	Les Corts	les Corts	08029	BARCELONA	BARCELONA	ESPANYA	41.38854270555556	2.136161722222222	+34 933220159	LOPEZ ALCAIDE AMOR DE DIOS	---
Caputxino	Pg Gràcia	58	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.392669975	2.1647916944444443	+34 934874361	ICDR BARCELONA SL	---
Bar Restaurant Meda's Marítim	Moll Sant Bertran	3	Sants-Montjuïc	la Marina del Prat Vermell	08039	BARCELONA	BARCELONA	ESPANYA	41.36801169444445	2.175124611111111	+34 934430177	+34 934427576	meda's.maritim@areas.es
Restaurant Pizzeria La Verònica	Rbla Raval	2	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.37944091666667	2.167887611111111	+34 933293303	LLORCA GUTIERREZ FRANCESC XAVIE	---
Bar cafeteria Il Caffè di Roma *Diagonal	Av Diagonal	466	Gràcia	la Vila de Gràcia	08006	BARCELONA	BARCELONA	ESPANYA	41.39608069444444	2.156736722222222	+34 932378335	+34 934160602	---
Cerveseria Restaurant El Dique	Pg J Borbó Comte Barcelona	25	Ciutat Vella	la Barceloneta	08003	BARCELONA	BARCELONA	ESPANYA	41.379448905555556	2.1879407777777775	+34 932215056	EL DIQUE SCCL	---
Restaurant Xamfrà Gaudí	C València	443	Eixample	la Sagrada Família	08013	BARCELONA	BARCELONA	ESPANYA	41.40301303611111	2.1768686666666666	+34 932325907	+34 934592005	---
Restaurant Xinès Kawa	C Lepant	339*341	Eixample	la Sagrada Família	08025	BARCELONA	BARCELONA	ESPANYA	41.40795069166666	2.1715219444444442	+34 934552863	+34 935399568	---
Llibreria - Cafè Gai - Lèsbica Antinous	C Josep Anselm Clavé	6	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.37794351666667	2.1783974166666664	+34 933019070	---	libreriaantinous@hotmail.com
Restaurant Acontraluz	C Milanesat	19	Sarrià-Sant Gervasi	les Tres Torres	08017	BARCELONA	BARCELONA	ESPANYA	41.398216472222224	2.1303038333333335	+34 932030658	+34 932048081	acontraluz@grupotragaluz.com
Cafeteria Com a Casa	Deu i Mata	26	Les Corts	les Corts	08014	BARCELONA	BARCELONA	ESPANYA	41.386684725	2.1327605833333334	+34 934102688	FERRANDO PUNTAS CORAL	---
Restaurant Bar Margarita Blue	C Josep Anselm Clavé	6	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.37794345277778	2.1783973888888886	+34 93 412 5489	---	margarita_blue@margaritablue.com
Bar Restaurant El Glop Braseria	C Casp	21	Eixample	la Dreta de l'Eixample	08010	BARCELONA	BARCELONA	ESPANYA	41.389442566666666	2.170632083333333	+34 933187575	+34 933183666	---
Restaurant Clàssic Gòtic	C Plata	3	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38047480833333	2.1803939166666666	+34 933199298	SANROMA SERNA DE LA FRANCISCO J	---
Restaurant Al Jaima	C València	218	Eixample	l'Antiga Esquerra de l'Eixample	08011	BARCELONA	BARCELONA	ESPANYA	41.389530977777774	2.1592973055555555	+34 934540712	TARABULUS SL	---
Restaurant Telepizza *Onze Setembre	Rbla Onze de Setembre	47	Sant Andreu	Sant Andreu	08030	BARCELONA	BARCELONA	ESPANYA	41.429805377777775	2.1915485833333332	+34 933454664	TELE PIZZA SA	---
Restaurant Riau Riau	C Pallars	115	Sant Martí	el Parc i la Llacuna del Poblenou	08018	BARCELONA	BARCELONA	ESPANYA	41.39727270555556	2.1916133055555553	+34 934852225	+34 934852205	---
Restaurant Marisqueria La Barca del Pescador	C Mallorca	314	Eixample	la Dreta de l'Eixample	08037	BARCELONA	BARCELONA	ESPANYA	41.39769623611111	2.167865861111111	+34 934592564	+34 932077372	---
Restaurant Euskal Etxea	Plta Montcada	1*3	Ciutat Vella	Sant Pere, Santa Caterina i la Ribera	08003	BARCELONA	BARCELONA	ESPANYA	41.38480518888889	2.182224888888889	+34 933102185	---	jatetxeabcn@euskaletxeak.org
IZNAJAR GONZALEZ FRANCISCO	Av Puig de Jorba	0013	Nou Barris	Vallbona	08033	BARCELONA	BARCELONA	ESPANYA	41.46512153611111	2.180523222222222	---	---	---
Restaurant El Campechano	C València	286	Eixample	la Dreta de l'Eixample	08007	BARCELONA	BARCELONA	ESPANYA	41.39370784166667	2.164844111111111	+34 932156233	+34 932156233	---
Bar Xarcuteria El Jabalí	Rda Sant Pau	15	Eixample	Sant Antoni	08015	BARCELONA	BARCELONA	ESPANYA	41.37575826944445	2.1667133888888888	+34 934411082	JABALI DE RONDA SL	---
Mesón Pueblo Nuevo	Taulat	0004	Sant Martí	el Poblenou	08005	BARCELONA	BARCELONA	ESPANYA	41.39765425	2.203592277777778	+34 932252095	GONZALEZ CABRERA JULIA	---
Bar Restaurant Septimània	C Septimània	36	Sarrià-Sant Gervasi	el Putxet i el Farró	08006	BARCELONA	BARCELONA	ESPANYA	41.405201930555556	2.1468189444444445	+34 932184826	MARTINEZ CAMAÑAS SL	---
Bar Restaurant Hard Rock Café	Pl Catalunya	21	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38591283611111	2.170716194444444	+34 932702305	+34 934127733	barcelona_sales@hardrock.com
Restaurant Cantina Tijuana *Còrsega	C Còrsega	232	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.39263094722222	2.154360222222222	+34 932171860	BELIZE FORBROS SL	---
Restaurant Marisqueria O'Peregrino	C Aragó	150	Eixample	l'Antiga Esquerra de l'Eixample	08011	BARCELONA	BARCELONA	ESPANYA	41.38568019444445	2.1564400277777778	+34 933233953	+34 935664237	---
Bar Restaurant I Què	C Topazi	8	Gràcia	la Vila de Gràcia	08012	BARCELONA	BARCELONA	ESPANYA	41.404513627777774	2.1554398055555555	+34 934160733	TUSCHWITZ NICOLA	---
Restaurant La Tasca de Sant Gervasi	C Amigó	33	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.395016222222225	2.1446971388888887	+34 934141905	LA TASCA DE SANT GERVASI SCP	---
Restaurant Gerard's	C Santaló	153	Sarrià-Sant Gervasi	Sant Gervasi - Galvany	08021	BARCELONA	BARCELONA	ESPANYA	41.400435877777774	2.1396956944444443	+34 934141906	GERARD'S RESTAURANT BAR	---
Restaurant Shell Fish	C Riego	27	Sants-Montjuïc	Sants	08014	BARCELONA	BARCELONA	ESPANYA	41.37661361944444	2.1383130833333333	+34 934319059	RODRIGUEZ MONTERO PEDRO	---
Restaurant Els Porxos	C Mallorca	410	Eixample	la Sagrada Família	08013	BARCELONA	BARCELONA	ESPANYA	41.403118705555556	2.175109222222222	+34 932319990	+34 932440214	---
Restaurant La Paelleta	C Comte d'Urgell	198	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.38806119444445	2.15097925	+34 933231966	ANEM AL GRA LA PAELLETA SL	---
Restaurant Los Antojitos de Doña Panxa	Ptge Lluís Pellicer	17*LB	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.393220633333335	2.1495865	+34 934108044	LOS ANTOJITOS DE DOÑA PANXA SL	---
Bar Restaurant Menta	C Casp	171	Eixample	el Fort Pienc	08013	BARCELONA	BARCELONA	ESPANYA	41.39899950833333	2.1833550277777776	+34 932650135	+34 932650135	restaurantementa@menta.net
Bar Restaurant El Sol	C Tallers	75	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.384915375	2.166744833333333	+34 933181026	+34 933181026	---
Pizzeria La Bella Napoli	C Villarroel	101	Eixample	l'Antiga Esquerra de l'Eixample	08011	BARCELONA	BARCELONA	ESPANYA	41.385056077777776	2.1567728055555553	+34 934547056	IANNONE ANGELO	---
Restaurant La Muscleria	C Mallorca	290	Eixample	la Dreta de l'Eixample	08037	BARCELONA	BARCELONA	ESPANYA	41.39644531388889	2.1662091388888887	+34 934589844	MITILIDOS SL	---
Restaurant Romeo and Juliette	C València	334	Eixample	la Dreta de l'Eixample	08009	BARCELONA	BARCELONA	ESPANYA	41.396392955555555	2.1684144166666663	+34 932072160	+34 932070394	---
Bar Bocatta *Villarroel	C Villarroel	1	Eixample	Sant Antoni	08011	BARCELONA	BARCELONA	ESPANYA	41.380455605555554	2.162877361111111	+34 934245554	+34 934245554	---
The Bagel Shop	Canuda	0025	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.384764141666665	2.1722020555555552	+34 933024161	BE BO RAPID SL	---
Cafeteria Restaurant El Raco de la Lluna	C Magalhaes	55	Sants-Montjuïc	el Poble Sec	08004	BARCELONA	BARCELONA	ESPANYA	41.37250884444445	2.161325277777778	+34 934430228	SATORRE CASADO MIREIA	---
Cerveseria Viejo Cop	Via Laietana	57	Ciutat Vella	el Barri Gòtic	08003	BARCELONA	BARCELONA	ESPANYA	41.38752480833333	2.1738297777777777	+34 933180669	HIBESA HOSTELERIA SL	---
Restaurant Andorra	C Sant Pere Més Alt	74	Ciutat Vella	Sant Pere, Santa Caterina i la Ribera	08003	BARCELONA	BARCELONA	ESPANYA	41.38916343333333	2.178264194444444	+34 933 191 107	ROVIRA PANIELLO ROSARIO	---
Il Panetto Bar	C Tapineria	4	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38410816111111	2.177999333333333	+34 932683004	EL PANINO SCP	---
Bar McDonald's *Provença	C Provença	427*431	Eixample	la Sagrada Família	08025	BARCELONA	BARCELONA	ESPANYA	41.40388876666667	2.1733132777777775	+34 934334254	+34 934334514	---
Restaurant TapasBar Urgell	C Comte d'Urgell	204*208	Eixample	l'Antiga Esquerra de l'Eixample	08036	BARCELONA	BARCELONA	ESPANYA	41.38852669166667	2.150539388888889	+34 934301800	+34 933229687	---
Restaurant Domino's Pizza *Marina	C Marina	255	Eixample	la Sagrada Família	08025	BARCELONA	BARCELONA	ESPANYA	41.40458711111111	2.1741308055555555	+34 933480682	GRUPO ZENA PIZZA SCPA	---
Restaurant Madre Mia !!!	C Villarroel	60	Eixample	l'Antiga Esquerra de l'Eixample	08011	BARCELONA	BARCELONA	ESPANYA	41.38354382222222	2.159147972222222	+34 934548674	RUIZ GARCIA JUAN A	---
Bar Restaurant  Rebosp Vallespir	C Vallespir	123	Les Corts	les Corts	08014	BARCELONA	BARCELONA	ESPANYA	41.38229287777778	2.1350291111111113	+34 934110282	OSORO MELER NEREA	---
Restaurant Lombardo II	Trav Corts	64*68	Les Corts	la Maternitat i Sant Ramon	08028	BARCELONA	BARCELONA	ESPANYA	41.378436683333334	2.122514277777778	+34 934483552	+34 934483552	travessera@tallerdetapas.com
Sans & Sans	Argenteria	59	Ciutat Vella	Sant Pere, Santa Caterina i la Ribera	08003	BARCELONA	BARCELONA	ESPANYA	41.383605313888886	2.180953861111111	+34 933103361	CAFES EL MAGNIFICO SL	---
Cafes El Magnífico	Argenteria	64	Ciutat Vella	Sant Pere, Santa Caterina i la Ribera	08003	BARCELONA	BARCELONA	ESPANYA	41.38353999722222	2.1809861666666666	+34 933103361	+34 933196081	---
Bar Deportivo	Maresme	0259	Sant Martí	la Verneda i la Pau	08020	BARCELONA	BARCELONA	ESPANYA	41.421967525	2.202277555555556	+34 933131021	SANCHEZ RODRIGUEZ JUAN PEDRO	---
Restaurant Mesón Cinco Jotas *Rbla Catalunya	Rbla Catalunya	91*93	Eixample	la Dreta de l'Eixample	08008	BARCELONA	BARCELONA	ESPANYA	41.392925097222225	2.1606344166666664	+34 934878942	+34 902388838	---
Restaurant Telepizza *Badal	Rbla Badal	34*36	Sants-Montjuïc	la Bordeta	08014	BARCELONA	BARCELONA	ESPANYA	41.36709166111111	2.1343468055555554	+34 934229466	TELE PIZZA SA	---
Restaurant Japonès Yuga	C Buenos Aires	12*14	Eixample	l'Antiga Esquerra de l'Eixample	08029	BARCELONA	BARCELONA	ESPANYA	41.391139358333334	2.1454921666666666	+34 933225839	+34 933225839	---
Coco Drink	Ribes	95	Eixample	el Fort Pienc	08013	BARCELONA	BARCELONA	ESPANYA	41.40078640833333	2.184515222222222	+34 932465074	COCO DRNK SL	---
Restaurant El Racó de l'Avi Tarré	Ptge Llívia	43	Horta-Guinardó	el Guinardó	08041	BARCELONA	BARCELONA	ESPANYA	41.419721852777776	2.1773857777777774	+34 934350099	---	elraco@racodelavi.com
Restaurant La Torre del Fang	C Clot	191	Sant Andreu	Navas	08027	BARCELONA	BARCELONA	ESPANYA	41.41574922777777	2.1910359166666664	+34 933527155	BERNAL ROCASALBAS MAGDA	---
Bar Restaurant Villa de Meira	C Cera	33	Ciutat Vella	el Raval	08001	BARCELONA	BARCELONA	ESPANYA	41.37866965	2.1658673611111112	+34 934416844	CORBELLE GOMEZ SERGIO	---
Bar Charli Paradise	Av Paral.lel	174	Eixample	Sant Antoni	08015	BARCELONA	BARCELONA	ESPANYA	41.375189294444446	2.1553042777777778	+34 934240295	CRUZ SOMOZA CARLOS A	---
Restaurant Japonès Ken	C Benet Mateu	53	Sarrià-Sant Gervasi	Sarrià	08034	BARCELONA	BARCELONA	ESPANYA	41.39425169444444	2.1258900555555558	+34 932032044	---	kenweiyi@hotmail.com
Restaurant Pla	C Bellafila	5	Ciutat Vella	el Barri Gòtic	08002	BARCELONA	BARCELONA	ESPANYA	41.38227898888889	2.178569638888889	+34 934126552	PLA JANSA JAUME	---
Colonial Barcelona	Comte d'Urgell	0092	Eixample	l'Antiga Esquerra de l'Eixample	08011	BARCELONA	BARCELONA	ESPANYA	41.38338298611111	2.1571840555555553	+34 934531063	ZAMORANO FONTSERE OSCAR	---
Bar Celler La Bodegueta	C Varsòvia	84	Horta-Guinardó	el Guinardó	08041	BARCELONA	BARCELONA	ESPANYA	41.42146965833333	2.174467694444444	+34 934360776	GONZALEZ LEON CARMEN	---
